1,198.4099,5043.05
2,204.77458,5047.9497
3,147.47792,5043.1797
4,174.26016,5043.51
5,172.21556,5045.23
6,182.05843,5043.1797
7,171.84998,5047.84
8,152.35966,5041.4
9,170.08998,5053.3496
10,215.04875,5047.6997
11,174.3577,5038.98
12,157.66486,5058.4097
13,194.63693,5047.4297
14,207.23087,5059.05
15,185.20839,5051.13
16,223.11874,5066.82
17,188.36479,5043.6597
18,212.75093,5054.2495
19,199.85793,5048.32
20,208.01462,5045.6196
21,185.39442,5063.15
22,190.0019,5044.19
23,185.91805,5043.1797
24,190.82718,5046.82
25,195.98685,5044.19
26,172.58498,5045.28
27,225.73997,5043.23
28,173.10286,5052.78
29,221.07146,5046.96
30,236.13239,5045.2896
31,225.73767,5055.0996
32,203.13165,5054.8
33,213.12186,5061.59
34,190.91037,5050.8496
35,210.91771,5045.2896
36,206.1641,5046.3
37,201.26624,5044.19
38,160.80864,5049.5996
39,191.30342,5042.17
40,236.22171,5060.3096
41,191.05823,5043.1797
42,198.719,5039.07
43,196.01598,5044.4297
44,229.11438,5046.76
45,194.45259,5046.42
46,231.82697,5045.1997
47,214.17525,5054.61
48,206.56155,5042.17
49,209.18478,5059.32
50,279.73032,5047.11
51,154.18103,5058.53
52,216.67596,5045.1997
53,191.41835,5076.55
54,184.56319,5056.7896
55,239.54634,5042.1997
56,232.92735,5062.8096
57,207.8619,5058.8096
58,215.30933,5046.3896
59,185.39426,5042.17
60,201.70032,5058.32
61,248.83403,5060.4297
62,233.79948,5051.5596
63,206.49028,5057.61
64,209.20514,5054.5796
65,208.35072,5050.4595
66,229.48227,5048.59
67,232.43813,5058.84
68,236.49815,5059.82
69,226.77126,5046.73
70,285.00723,5068.3496
71,248.82594,5045.59
72,216.80792,5069.42
73,192.49625,5049.3496
74,232.17218,5044.3696
75,249.68987,5045.1997
76,269.10425,5052.01
77,228.30519,5056.36
78,241.5496,5053.76
79,289.66678,5051.13
80,253.0221,5060.3696
81,280.90683,5060.6997
82,283.43167,5063.0796
83,296.86212,5063.6997
84,275.25934,5052.1997
85,315.8947,5052.17
86,267.91006,5046.26
87,287.37338,5059.3496
88,286.5901,5052.1997
89,297.50082,5057.5796
90,310.09137,5066.76
91,348.51233,5057.1196
92,317.10956,5060.4897
93,285.58612,5060.9097
94,308.5395,5073.4
95,276.3502,5060.5796
96,314.95834,5055.4995
97,332.98962,5048.7397
98,333.24594,5056.0796
99,317.16486,5061.0996
100,332.16183,5060.8496
101,340.41064,5062.9595
102,343.13318,5070.2397
103,326.507,5057.6396
104,332.26132,5064.4297
105,327.42355,5059.11
106,318.26923,5060.5195
107,358.56607,5069.69
108,347.49063,5062.78
109,348.17334,5076.03
110,340.59668,5057.55
111,331.9858,5069.2397
112,359.7104,5062.0796
113,376.0153,5051.76
114,360.6215,5069.7295
115,313.38934,5065.2295
116,376.64197,5060.0596
117,329.1354,5067.86
118,411.75974,5064.59
119,336.93216,5055.59
120,397.7662,5058.0996
121,325.23138,5063.76
122,367.21585,5066.61
123,373.72452,5067.8
124,354.356,5053.9995
125,383.8698,5068.1997
126,401.4144,5066.6997
127,429.73654,5060.6396
128,416.95004,5067.55
129,422.3726,5059.4995
130,432.4998,5064.71
131,435.0959,5058.9897
132,452.53122,5062.1396
133,458.1391,5061.6196
134,452.8607,5070.4297
135,379.67346,5065.17
136,472.4809,5062.6597
137,399.8259,5060.61
138,425.4256,5069.3
139,485.0793,5064.0396
140,445.39154,5071.71
141,435.26492,5066.4795
142,433.8427,5067.03
143,480.65506,5068.32
144,441.8796,5060.6396
145,437.22934,5066.7295
146,476.46362,5068.0396
147,456.79648,5063.57
148,464.01755,5072.3
149,491.18204,5054.4
150,485.85236,5069.7495
151,489.48996,5058.13
152,496.11646,5058.28
153,506.02426,5061.1597
154,502.77213,5058.5596
155,539.9455,5060.8896
156,465.5596,5056.9697
157,538.59216,5062.63
158,553.273,5066.3
159,494.27774,5064.59
160,567.95245,5059.48
161,576.5036,5070.9795
162,549.2863,5066.2397
163,539.20654,5072.7197
164,538.4807,5068.2295
165,533.6847,5056.5396
166,571.6074,5060.6997
167,556.7563,5064.0396
168,595.279,5054.34
169,623.9198,5063.03
170,551.8902,5061.44
171,562.529,5054.92
172,610.30615,5068.7397
173,599.92487,5063.6997
174,567.2823,5063.0596
175,616.9386,5070.2197
176,647.539,5067.19
177,604.5603,5064.59
178,672.67126,5064.7095
179,696.7548,5060.67
180,692.1627,5066.0796
181,674.2503,5060.55
182,708.74164,5062.05
183,667.6595,5055.38
184,724.1754,5055.44
185,736.866,5059.8696
186,751.62225,5067.6797
187,679.88074,5067.7295
188,704.1884,5072.9395
189,727.1001,5069.7295
190,639.32855,5069.63
191,704.9211,5061.7695
192,806.7783,5067.3696
193,748.841,5066.1797
194,739.7668,5064.2495
195,798.9047,5070.76
196,799.14636,5060.94
197,837.17535,5066.21
198,788.0799,5077.7095
199,833.7159,5061.8296
200,910.7596,5063.55
201,824.39374,5066.9097
202,841.8891,5069.26
203,939.84625,5071.2896
204,958.5308,5071.7397
205,874.4418,5063.67
206,961.3069,5066.8496
207,966.515,5063.67
208,1010.69196,5072.82
209,1063.1926,5066.4795
210,1055.4904,5058.8896
211,1116.2043,5065.07
212,1068.7966,5057.61
213,1270.82,5063.0596
214,1210.7886,5062.17
215,1242.234,5064.0396
216,1152.8259,5065.9595
217,1245.4099,5066.1797
218,1282.9808,5062.1396
219,1285.9429,5068.2896
220,1247.1669,5067.7695
221,1344.638,5072.1997
222,1307.767,5072.1396
223,1359.8218,5062.9995
224,1395.4327,5065.8096
225,1434.3492,5065.6597
226,1384.2089,5065.17
227,1481.0465,5063.3296
228,1352.5255,5058.53
229,1434.1222,5062.3496
230,1543.8966,5062.6196
231,1506.559,5056.23
